post_id,ins_date,ins_time,context,like_count,comments_count,hashtags
71,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,penguin
72,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,nature
73,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,naturedocumentary
74,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,documentary
75,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,edhelms
76,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,showcasecinemas
77,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,cute
78,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,animal
79,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,animals
80,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,disneynature
81,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,comingsoon
82,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,nowplaying
83,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,popcorn
84,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,kidsmovie
85,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,movie
86,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,movies
87,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,photo
88,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,photooftheday
89,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,watching
90,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,movietheater
91,2019-04-17,23:00:57,"Catch you on the flip side! Follow Steve as he comes of age, struggles for survival, and experiences fatherhood. Did we mention Ed Helms is narrating? #DisneynaturePenguins⁣
⁣
⁣
⁣
@disneynature #Penguins #Penguin #Nature #NatureDocumentary #Documentary @edhelms #EdHelms #ShowcaseCinemas #Cute #Animal #Animals #DisneyNature  #ComingSoon #NowPlaying #Popcorn #KidsMovie #Movie #Movies #Photo #PhotoOfTheDay #Watching #MovieTheater #Popcorn",11,0,popcorn
92,2019-04-17,22:59:52,#penguin #penguins #penguinsofantarctica #penguinsofinstagram #antarctica #Antarctica2019 #marathontours #oneoceanexpeditions #thetraveling_trooper #travel #seetheworld #seetheworldwithme #globetrotter #travelmore #keepexploring #exploremore #mybagsarepacked #passportready #livetotravel #wheretonext #wanderlust #snapbridge #nikon #nikond3500,7,0,penguin
93,2019-04-17,22:59:52,#penguin #penguins #penguinsofantarctica #penguinsofinstagram #antarctica #Antarctica2019 #marathontours #oneoceanexpeditions #thetraveling_trooper #travel #seetheworld #seetheworldwithme #globetrotter #travelmore #keepexploring #exploremore #mybagsarepacked #passportready #livetotravel #wheretonext #wanderlust #snapbridge #nikon #nikond3500,7,0,penguins
94,2019-04-17,22:59:52,#penguin #penguins #penguinsofantarctica #penguinsofinstagram #antarctica #Antarctica2019 #marathontours #oneoceanexpeditions #thetraveling_trooper #travel #seetheworld #seetheworldwithme #globetrotter #travelmore #keepexploring #exploremore #mybagsarepacked #passportready #livetotravel #wheretonext #wanderlust #snapbridge #nikon #nikond3500,7,0,penguinsofantarctica
95,2019-04-17,22:59:52,#penguin #penguins #penguinsofantarctica #penguinsofinstagram #antarctica #Antarctica2019 #marathontours #oneoceanexpeditions #thetraveling_trooper #travel #seetheworld #seetheworldwithme #globetrotter #travelmore #keepexploring #exploremore #mybagsarepacked #passportready #livetotravel #wheretonext #wanderlust #snapbridge #nikon #nikond3500,7,0,penguinsofinstagram
96,2019-04-17,22:59:52,#penguin #penguins #penguinsofantarctica #penguinsofinstagram #antarctica #Antarctica2019 #marathontours #oneoceanexpeditions #thetraveling_trooper #travel #seetheworld #seetheworldwithme #globetrotter #travelmore #keepexploring #exploremore #mybagsarepacked #passportready #livetotravel #wheretonext #wanderlust #snapbridge #nikon #nikond3500,7,0,antarctica
97,2019-04-17,22:59:52,#penguin #penguins #penguinsofantarctica #penguinsofinstagram #antarctica #Antarctica2019 #marathontours #oneoceanexpeditions #thetraveling_trooper #travel #seetheworld #seetheworldwithme #globetrotter #travelmore #keepexploring #exploremore #mybagsarepacked #passportready #livetotravel #wheretonext #wanderlust #snapbridge #nikon #nikond3500,7,0,antarctica2019
98,2019-04-17,22:59:52,#penguin #penguins #penguinsofantarctica #penguinsofinstagram #antarctica #Antarctica2019 #marathontours #oneoceanexpeditions #thetraveling_trooper #travel #seetheworld #seetheworldwithme #globetrotter #travelmore #keepexploring #exploremore #mybagsarepacked #passportready #livetotravel #wheretonext #wanderlust #snapbridge #nikon #nikond3500,7,0,marathontours
99,2019-04-17,22:59:52,#penguin #penguins #penguinsofantarctica #penguinsofinstagram #antarctica #Antarctica2019 #marathontours #oneoceanexpeditions #thetraveling_trooper #travel #seetheworld #seetheworldwithme #globetrotter #travelmore #keepexploring #exploremore #mybagsarepacked #passportready #livetotravel #wheretonext #wanderlust #snapbridge #nikon #nikond3500,7,0,oneoceanexpeditions
100,2019-04-17,22:59:52,#penguin #penguins #penguinsofantarctica #penguinsofinstagram #antarctica #Antarctica2019 #marathontours #oneoceanexpeditions #thetraveling_trooper #travel #seetheworld #seetheworldwithme #globetrotter #travelmore #keepexploring #exploremore #mybagsarepacked #passportready #livetotravel #wheretonext #wanderlust #snapbridge #nikon #nikond3500,7,0,thetraveling_trooper
101,2019-04-17,22:59:52,#penguin #penguins #penguinsofantarctica #penguinsofinstagram #antarctica #Antarctica2019 #marathontours #oneoceanexpeditions #thetraveling_trooper #travel #seetheworld #seetheworldwithme #globetrotter #travelmore #keepexploring #exploremore #mybagsarepacked #passportready #livetotravel #wheretonext #wanderlust #snapbridge #nikon #nikond3500,7,0,travel
102,2019-04-17,22:59:52,#penguin #penguins #penguinsofantarctica #penguinsofinstagram #antarctica #Antarctica2019 #marathontours #oneoceanexpeditions #thetraveling_trooper #travel #seetheworld #seetheworldwithme #globetrotter #travelmore #keepexploring #exploremore #mybagsarepacked #passportready #livetotravel #wheretonext #wanderlust #snapbridge #nikon #nikond3500,7,0,seetheworld
103,2019-04-17,22:59:52,#penguin #penguins #penguinsofantarctica #penguinsofinstagram #antarctica #Antarctica2019 #marathontours #oneoceanexpeditions #thetraveling_trooper #travel #seetheworld #seetheworldwithme #globetrotter #travelmore #keepexploring #exploremore #mybagsarepacked #passportready #livetotravel #wheretonext #wanderlust #snapbridge #nikon #nikond3500,7,0,seetheworldwithme
104,2019-04-17,22:59:52,#penguin #penguins #penguinsofantarctica #penguinsofinstagram #antarctica #Antarctica2019 #marathontours #oneoceanexpeditions #thetraveling_trooper #travel #seetheworld #seetheworldwithme #globetrotter #travelmore #keepexploring #exploremore #mybagsarepacked #passportready #livetotravel #wheretonext #wanderlust #snapbridge #nikon #nikond3500,7,0,globetrotter
105,2019-04-17,22:59:52,#penguin #penguins #penguinsofantarctica #penguinsofinstagram #antarctica #Antarctica2019 #marathontours #oneoceanexpeditions #thetraveling_trooper #travel #seetheworld #seetheworldwithme #globetrotter #travelmore #keepexploring #exploremore #mybagsarepacked #passportready #livetotravel #wheretonext #wanderlust #snapbridge #nikon #nikond3500,7,0,travelmore
106,2019-04-17,22:59:52,#penguin #penguins #penguinsofantarctica #penguinsofinstagram #antarctica #Antarctica2019 #marathontours #oneoceanexpeditions #thetraveling_trooper #travel #seetheworld #seetheworldwithme #globetrotter #travelmore #keepexploring #exploremore #mybagsarepacked #passportready #livetotravel #wheretonext #wanderlust #snapbridge #nikon #nikond3500,7,0,keepexploring
107,2019-04-17,22:59:52,#penguin #penguins #penguinsofantarctica #penguinsofinstagram #antarctica #Antarctica2019 #marathontours #oneoceanexpeditions #thetraveling_trooper #travel #seetheworld #seetheworldwithme #globetrotter #travelmore #keepexploring #exploremore #mybagsarepacked #passportready #livetotravel #wheretonext #wanderlust #snapbridge #nikon #nikond3500,7,0,exploremore
108,2019-04-17,22:59:52,#penguin #penguins #penguinsofantarctica #penguinsofinstagram #antarctica #Antarctica2019 #marathontours #oneoceanexpeditions #thetraveling_trooper #travel #seetheworld #seetheworldwithme #globetrotter #travelmore #keepexploring #exploremore #mybagsarepacked #passportready #livetotravel #wheretonext #wanderlust #snapbridge #nikon #nikond3500,7,0,mybagsarepacked
